filename,var,mean,status,reason,dup_distance
01_00001.jpg,300.284467,114.664984,kept,,
01_00002.jpg,304.207016,115.381392,rejected,duplicate(hamming=0<=5),
01_00003.jpg,316.664042,114.053522,rejected,duplicate(hamming=0<=5),
01_00004.jpg,258.196439,111.766470,rejected,duplicate(hamming=0<=5),
01_00005.jpg,303.935125,116.923192,rejected,duplicate(hamming=4<=5),4
01_00006.jpg,272.766124,116.804027,rejected,duplicate(hamming=3<=5),3
01_00007.jpg,269.191584,116.639584,rejected,duplicate(hamming=2<=5),2
01_00008.jpg,293.780260,116.155696,rejected,duplicate(hamming=4<=5),4
01_00009.jpg,233.170565,117.761236,rejected,duplicate(hamming=4<=5),4
01_00010.jpg,294.872413,115.160669,rejected,duplicate(hamming=4<=5),4
01_00011.jpg,271.789484,114.331519,rejected,duplicate(hamming=5<=5),5
01_00012.jpg,240.005869,116.623210,kept,,7
01_00013.jpg,243.842952,111.521348,rejected,duplicate(hamming=2<=5),2
01_00014.jpg,263.450659,112.296100,rejected,duplicate(hamming=5<=5),5
01_00015.jpg,220.604924,115.471757,rejected,duplicate(hamming=4<=5),4
01_00016.jpg,236.427164,117.901969,rejected,duplicate(hamming=3<=5),3
01_00017.jpg,265.668109,117.651036,rejected,duplicate(hamming=4<=5),4
01_00018.jpg,198.918843,118.796769,rejected,duplicate(hamming=5<=5),5
01_00019.jpg,222.083194,118.103598,rejected,duplicate(hamming=4<=5),4
01_00020.jpg,278.042716,119.819008,kept,,6
01_00021.jpg,220.547410,120.569535,rejected,duplicate(hamming=2<=5),2
01_00022.jpg,236.229429,119.435908,kept,,9
01_00023.jpg,304.478913,120.061911,kept,,9
01_00024.jpg,251.811059,124.261143,kept,,9
01_00025.jpg,239.919725,121.763671,kept,,10
01_00026.jpg,301.984916,123.265927,rejected,duplicate(hamming=4<=5),4
01_00027.jpg,260.846304,128.459372,kept,,10
01_00028.jpg,253.221657,131.172829,rejected,duplicate(hamming=4<=5),4
01_00029.jpg,261.735422,128.604079,kept,,7
01_00030.jpg,234.103677,125.068411,rejected,duplicate(hamming=2<=5),2
01_00031.jpg,246.945518,122.674783,kept,,8
01_00032.jpg,261.512655,122.835996,rejected,duplicate(hamming=5<=5),5
01_00033.jpg,254.690838,121.394634,rejected,duplicate(hamming=5<=5),5
01_00034.jpg,243.115302,114.350552,kept,,9
01_00035.jpg,216.164844,116.119769,rejected,duplicate(hamming=1<=5),1
01_00036.jpg,258.943124,116.849785,rejected,duplicate(hamming=3<=5),3
01_00037.jpg,236.397784,115.615915,kept,,7
01_00038.jpg,250.344246,115.463410,kept,,6
01_00039.jpg,230.056492,116.894226,rejected,duplicate(hamming=5<=5),5
01_00040.jpg,218.721872,118.339282,rejected,duplicate(hamming=5<=5),5
01_00041.jpg,226.834918,117.178955,kept,,7
01_00042.jpg,288.842126,117.002687,kept,,8
01_00043.jpg,263.020008,111.710143,kept,,7
01_00044.jpg,198.386434,111.490412,kept,,7
01_00045.jpg,202.458510,111.014690,kept,,12
01_00046.jpg,323.338601,109.793775,kept,,9
01_00047.jpg,338.762640,109.073953,kept,,7
01_00048.jpg,282.434806,109.218354,kept,,8
01_00049.jpg,249.445377,115.500849,kept,,9
01_00050.jpg,186.179411,117.865839,rejected,duplicate(hamming=4<=5),4
01_00051.jpg,305.220887,114.509631,rejected,duplicate(hamming=5<=5),5
